Id,Nombre,Apellidos,SalarioMensual,Deudas,RetencionFuente,Correo,Telefono,Cargo
38365,Isabel,Gutierrez,2654847,True,0.1,bbbb@hotmail.com,4715042,desarrollador senior
258019,Andres,Gonzalez,2412155,True,0.1,dddd@hotmail.com,4614493,desarrollador junior
51602,Pablo,Urrego,4551586,True,0.1,aaaa@hotmail.com,4640213,desarrollador senior
176026,Isabel,Gonzalez,4633375,True,0.1,aaaa@hotmail.com,4686233,desarrollador senior
145795,Ana,Urrego,1930733,True,0.1,dddd@hotmail.com,4701419,desarrollador senior
455304,Raul,Perez,2209501,True,0.1,aaaa@hotmail.com,4856717,desarrollador senior
256628,Kelly,Gomez,1112906,True,0.1,dddd@hotmail.com,4710811,arquitecto
32289,Isabel,Peralta,1438817,True,0.1,cccc@hotmail.com,4806584,arquitecto
167201,Isabel,Gutierrez,1560650,True,0.1,dddd@hotmail.com,4617829,arquitecto
197427,Ana,Gutierrez,4928457,True,0.1,cccc@hotmail.com,4603794,desarrollador junior
191567,Andres,Montoya,2408316,True,0.1,aaaa@hotmail.com,4687629,desarrollador senior
242616,Raul,Gutierrez,1719605,True,0.1,cccc@hotmail.com,4778273,arquitecto
33543,Manuela,Urrego,1704462,True,0.1,dddd@hotmail.com,4767817,desarrollador senior
415350,Juan,Urrego,3697643,True,0.1,dddd@hotmail.com,4794766,arquitecto
281399,Mauricio,Gonzalez,1032221,True,0.1,aaaa@hotmail.com,4897196,arquitecto
427975,Juan,Gonzalez,1072732,True,0.1,bbbb@hotmail.com,4692282,desarrollador senior
429234,Mauricio,Urrego,2587843,True,0.1,aaaa@hotmail.com,4814188,desarrollador senior
232217,Manuela,Peralta,4033982,True,0.1,dddd@hotmail.com,4919351,desarrollador senior
236819,Ana,Peralta,2180007,True,0.1,bbbb@hotmail.com,5054796,desarrollador junior
50193,Kelly,Perez,3899476,True,0.1,dddd@hotmail.com,4690112,desarrollador junior
484971,Mauricio,Perez,2053887,True,0.1,dddd@hotmail.com,5031574,desarrollador junior
320306,Mauricio,Gonzalez,2196150,True,0.1,cccc@hotmail.com,4788302,desarrollador senior
185190,Andres,Gonzalez,3336246,True,0.1,dddd@hotmail.com,4948397,desarrollador senior
382680,Ana,Montoya,1522539,True,0.1,cccc@hotmail.com,4646523,arquitecto
349654,Isabel,Gonzalez,4941795,True,0.1,cccc@hotmail.com,4996290,desarrollador junior
457266,Manuela,Gonzalez,1574547,True,0.1,cccc@hotmail.com,4665175,desarrollador junior
36513,Ana,Gutierrez,1729347,True,0.1,aaaa@hotmail.com,4909552,desarrollador junior
208042,Mauricio,Montoya,3278813,True,0.1,bbbb@hotmail.com,5014507,desarrollador junior
401313,Kelly,Perez,1720714,True,0.1,bbbb@hotmail.com,4653022,arquitecto
86311,Andres,Peralta,1082370,True,0.1,aaaa@hotmail.com,4742750,desarrollador senior
441425,Raul,Peralta,2958054,True,0.1,bbbb@hotmail.com,4784806,desarrollador junior
477527,Raul,Perez,4993552,True,0.1,dddd@hotmail.com,4843752,desarrollador senior
380411,Ana,Perez,3460498,True,0.1,aaaa@hotmail.com,4866561,arquitecto
425390,Ana,Urrego,2492313,True,0.1,bbbb@hotmail.com,5006668,desarrollador senior
95572,Raul,Montoya,2535669,True,0.1,dddd@hotmail.com,4947659,arquitecto
211031,Manuela,Gonzalez,4608767,True,0.1,cccc@hotmail.com,5051323,desarrollador senior
293470,Andres,Urrego,4185566,True,0.1,bbbb@hotmail.com,5078027,arquitecto
386894,Andres,Gonzalez,2249663,True,0.1,aaaa@hotmail.com,4713345,desarrollador senior
227594,Pablo,Gonzalez,3336345,True,0.1,aaaa@hotmail.com,4836923,arquitecto
308332,Ana,Urrego,3321426,True,0.1,bbbb@hotmail.com,4851528,desarrollador senior
206688,Andres,Gutierrez,1855951,True,0.1,bbbb@hotmail.com,4645123,desarrollador senior
82028,Mauricio,Peralta,1053601,True,0.1,bbbb@hotmail.com,4691717,arquitecto
488224,Kelly,Montoya,2558842,True,0.1,cccc@hotmail.com,5069330,arquitecto
485955,Isabel,Gomez,1068276,True,0.1,dddd@hotmail.com,4855349,desarrollador senior
46125,Raul,Gutierrez,1804277,True,0.1,aaaa@hotmail.com,4622287,desarrollador junior
349767,Andres,Gomez,1755333,True,0.1,cccc@hotmail.com,4944839,arquitecto
494960,Manuela,Gomez,1758766,True,0.1,dddd@hotmail.com,4799620,arquitecto
271190,Andres,Gonzalez,2848987,True,0.1,bbbb@hotmail.com,4604232,arquitecto
340011,Pablo,Montoya,2344983,True,0.1,dddd@hotmail.com,4765429,desarrollador junior
10272,Isabel,Peralta,4184531,True,0.1,aaaa@hotmail.com,4770868,desarrollador junior
69155,Veronica,Gomez,4590222,True,0.1,dddd@hotmail.com,4790115,arquitecto
23593,Andres,Gutierrez,3716135,True,0.1,aaaa@hotmail.com,4811673,desarrollador junior
152828,Mauricio,Gomez,2721955,True,0.1,bbbb@hotmail.com,4764081,desarrollador junior
431619,Ana,Peralta,2756316,True,0.1,dddd@hotmail.com,5078769,arquitecto
453563,Juan,Gomez,4747849,True,0.1,aaaa@hotmail.com,5024727,desarrollador junior
262270,Juan,Perez,2393500,True,0.1,dddd@hotmail.com,4915053,arquitecto
358387,Manuela,Peralta,3012725,True,0.1,dddd@hotmail.com,5054457,arquitecto
386100,Raul,Gonzalez,3495482,True,0.1,aaaa@hotmail.com,5046838,desarrollador senior
96843,Manuela,Urrego,3517210,True,0.1,dddd@hotmail.com,4771954,desarrollador junior
450376,Juan,Peralta,3287040,True,0.1,bbbb@hotmail.com,4765967,desarrollador senior
458783,Raul,Gutierrez,3609834,True,0.1,bbbb@hotmail.com,5013628,desarrollador senior
295768,Andres,Montoya,2062840,True,0.1,dddd@hotmail.com,4989228,desarrollador senior
360133,Raul,Gomez,3521220,True,0.1,bbbb@hotmail.com,4850847,desarrollador senior
259557,Raul,Gutierrez,2873652,True,0.1,cccc@hotmail.com,4982673,arquitecto
207790,Raul,Perez,1608057,True,0.1,aaaa@hotmail.com,4982033,arquitecto
481614,Kelly,Gomez,4538025,True,0.1,dddd@hotmail.com,5003408,arquitecto
393846,Manuela,Montoya,1427603,True,0.1,cccc@hotmail.com,4993786,desarrollador senior
123979,Raul,Peralta,4663012,True,0.1,dddd@hotmail.com,5045839,desarrollador senior
106718,Andres,Perez,1089050,True,0.1,cccc@hotmail.com,4943926,desarrollador junior
446531,Juan,Gonzalez,4232325,True,0.1,dddd@hotmail.com,4996862,desarrollador junior
287549,Veronica,Perez,4365775,True,0.1,dddd@hotmail.com,4614763,arquitecto
268623,Juan,Peralta,1099228,True,0.1,cccc@hotmail.com,4992751,desarrollador junior
214710,Mauricio,Urrego,3140587,True,0.1,dddd@hotmail.com,4653389,desarrollador junior
332672,Ana,Perez,4222069,True,0.1,dddd@hotmail.com,4793987,desarrollador junior
427332,Raul,Gutierrez,4026841,True,0.1,cccc@hotmail.com,4777343,desarrollador senior
205097,Mauricio,Montoya,4721298,True,0.1,cccc@hotmail.com,4839940,desarrollador junior
492004,Mauricio,Gomez,4614434,True,0.1,bbbb@hotmail.com,4901386,desarrollador junior
499692,Veronica,Gutierrez,2348556,True,0.1,dddd@hotmail.com,4764725,desarrollador senior
168955,Manuela,Peralta,1453891,True,0.1,aaaa@hotmail.com,4946130,desarrollador junior
348431,Pablo,Gutierrez,1916985,True,0.1,aaaa@hotmail.com,4845994,arquitecto
358125,Kelly,Gomez,2884813,True,0.1,aaaa@hotmail.com,4688455,arquitecto
275095,Ana,Peralta,1551116,True,0.1,bbbb@hotmail.com,4836924,arquitecto
198410,Ana,Gutierrez,4167515,True,0.1,dddd@hotmail.com,4761236,arquitecto
204884,Ana,Perez,1332044,True,0.1,aaaa@hotmail.com,4906889,desarrollador junior
466880,Raul,Perez,2262492,True,0.1,bbbb@hotmail.com,4953298,arquitecto
188158,Raul,Gutierrez,4772531,True,0.1,dddd@hotmail.com,5009055,arquitecto
264488,Pablo,Montoya,3414177,True,0.1,bbbb@hotmail.com,4850970,desarrollador senior
419338,Mauricio,Gomez,1157625,True,0.1,bbbb@hotmail.com,4918258,desarrollador senior
199007,Pablo,Urrego,2533026,True,0.1,aaaa@hotmail.com,4636649,desarrollador junior
475821,Pablo,Gomez,1050424,True,0.1,cccc@hotmail.com,4927119,arquitecto
450958,Veronica,Perez,3975589,True,0.1,aaaa@hotmail.com,4911670,desarrollador senior
301666,Manuela,Gomez,2892495,True,0.1,dddd@hotmail.com,4783770,desarrollador junior
247988,Raul,Gomez,4424346,True,0.1,dddd@hotmail.com,4802828,desarrollador senior
421413,Pablo,Gutierrez,1667658,True,0.1,bbbb@hotmail.com,4983294,desarrollador junior
427112,Juan,Perez,1010560,True,0.1,aaaa@hotmail.com,4635749,desarrollador senior
134711,Manuela,Gutierrez,3692060,True,0.1,aaaa@hotmail.com,4850503,arquitecto
287405,Juan,Perez,2567379,True,0.1,bbbb@hotmail.com,4780566,arquitecto
9621,Andres,Peralta,2244955,True,0.1,dddd@hotmail.com,5041738,arquitecto
426239,Juan,Urrego,4814278,True,0.1,dddd@hotmail.com,4943577,desarrollador junior
464602,Manuela,Urrego,2619692,True,0.1,cccc@hotmail.com,5003399,arquitecto
228667,Andres,Perez,2494543,True,0.1,dddd@hotmail.com,4612930,desarrollador senior
155528,Kelly,Montoya,3741351,True,0.1,cccc@hotmail.com,4890506,arquitecto
23113,Manuela,Perez,4307999,True,0.1,bbbb@hotmail.com,4603136,arquitecto
186873,Andres,Peralta,4230567,True,0.1,aaaa@hotmail.com,4759733,desarrollador senior
349466,Raul,Montoya,1568110,True,0.1,aaaa@hotmail.com,4675051,desarrollador junior
277614,Mauricio,Urrego,1227922,True,0.1,bbbb@hotmail.com,4716843,desarrollador junior
318802,Pablo,Peralta,3776500,True,0.1,dddd@hotmail.com,4796552,desarrollador senior
113007,Ana,Montoya,2424221,True,0.1,cccc@hotmail.com,5066354,arquitecto
259237,Raul,Gutierrez,3061800,True,0.1,aaaa@hotmail.com,4616431,arquitecto
62599,Juan,Gomez,3485151,True,0.1,cccc@hotmail.com,4658541,desarrollador junior
179884,Manuela,Gomez,3054106,True,0.1,dddd@hotmail.com,4622079,desarrollador senior
362538,Andres,Perez,1133866,True,0.1,aaaa@hotmail.com,4824395,desarrollador junior
299071,Juan,Gonzalez,1102905,True,0.1,dddd@hotmail.com,4933374,desarrollador junior
405170,Juan,Perez,2411268,True,0.1,aaaa@hotmail.com,4874676,desarrollador junior
102788,Juan,Peralta,2498228,True,0.1,cccc@hotmail.com,4835225,arquitecto
394498,Manuela,Perez,2551697,True,0.1,aaaa@hotmail.com,4608222,desarrollador junior
248382,Pablo,Montoya,2716116,True,0.1,aaaa@hotmail.com,4657251,desarrollador junior
469535,Juan,Montoya,4969735,True,0.1,dddd@hotmail.com,5071116,arquitecto
14394,Andres,Peralta,2327295,True,0.1,bbbb@hotmail.com,4623375,desarrollador junior
215120,Isabel,Peralta,1759215,True,0.1,dddd@hotmail.com,4885276,desarrollador junior
202708,Andres,Gutierrez,3981578,True,0.1,dddd@hotmail.com,4820198,desarrollador senior
241681,Mauricio,Urrego,1359601,True,0.1,cccc@hotmail.com,4753177,desarrollador senior
462772,Mauricio,Gonzalez,2804344,True,0.1,cccc@hotmail.com,4911566,arquitecto
147753,Manuela,Perez,3790973,True,0.1,cccc@hotmail.com,4666699,desarrollador junior
310665,Mauricio,Gutierrez,2278650,True,0.1,cccc@hotmail.com,4615719,arquitecto
459070,Mauricio,Gonzalez,3403103,True,0.1,dddd@hotmail.com,4652529,desarrollador senior
44095,Ana,Peralta,2762023,True,0.1,bbbb@hotmail.com,4782344,arquitecto
322601,Pablo,Gomez,4319327,True,0.1,bbbb@hotmail.com,4994287,desarrollador junior
456626,Juan,Gomez,1297342,True,0.1,bbbb@hotmail.com,4851015,desarrollador junior
392332,Veronica,Gutierrez,2820004,True,0.1,cccc@hotmail.com,4963941,desarrollador junior
270330,Manuela,Urrego,3435166,True,0.1,dddd@hotmail.com,5025936,arquitecto
370308,Veronica,Gonzalez,1861181,True,0.1,cccc@hotmail.com,4787943,desarrollador junior
47075,Manuela,Gomez,3260633,True,0.1,cccc@hotmail.com,4724019,desarrollador junior
398428,Juan,Gutierrez,1146690,True,0.1,cccc@hotmail.com,4869075,desarrollador junior
496123,Andres,Gomez,4317100,True,0.1,dddd@hotmail.com,4752654,desarrollador junior
149789,Mauricio,Gutierrez,4153681,True,0.1,aaaa@hotmail.com,4604973,desarrollador junior
222557,Ana,Peralta,1561589,True,0.1,cccc@hotmail.com,4649652,desarrollador senior
412952,Andres,Gutierrez,3594985,True,0.1,aaaa@hotmail.com,4760321,desarrollador junior
337183,Kelly,Peralta,4416607,True,0.1,bbbb@hotmail.com,4656388,desarrollador junior
446554,Juan,Gutierrez,3351177,True,0.1,dddd@hotmail.com,5024277,arquitecto
155915,Andres,Gonzalez,1534791,True,0.1,aaaa@hotmail.com,4726176,desarrollador junior
112630,Kelly,Gutierrez,4061099,True,0.1,aaaa@hotmail.com,4837682,desarrollador junior
59943,Veronica,Gutierrez,2921672,True,0.1,cccc@hotmail.com,4716101,desarrollador senior
349932,Manuela,Gonzalez,4868722,True,0.1,bbbb@hotmail.com,4939678,desarrollador senior
373735,Veronica,Gonzalez,4004620,True,0.1,dddd@hotmail.com,4704075,arquitecto
79048,Pablo,Gomez,1245876,True,0.1,aaaa@hotmail.com,4636355,desarrollador junior
389597,Andres,Montoya,3203701,True,0.1,bbbb@hotmail.com,4701691,arquitecto
21454,Ana,Gonzalez,3075415,True,0.1,aaaa@hotmail.com,5004787,desarrollador senior
496885,Isabel,Gomez,1007222,True,0.1,cccc@hotmail.com,4788555,desarrollador senior
300581,Pablo,Urrego,3721099,True,0.1,dddd@hotmail.com,4893860,desarrollador junior
356270,Juan,Gutierrez,4740459,True,0.1,cccc@hotmail.com,4850292,desarrollador senior
226665,Ana,Urrego,1490627,True,0.1,cccc@hotmail.com,4741566,arquitecto
40472,Mauricio,Montoya,2183616,True,0.1,cccc@hotmail.com,4833071,desarrollador junior
137618,Pablo,Urrego,1622614,True,0.1,bbbb@hotmail.com,4905746,desarrollador junior
233371,Raul,Peralta,4765612,True,0.1,cccc@hotmail.com,4770362,desarrollador senior
329694,Veronica,Gonzalez,2557436,True,0.1,cccc@hotmail.com,4695114,desarrollador senior
253143,Juan,Montoya,1447961,True,0.1,cccc@hotmail.com,5058014,desarrollador senior
305753,Ana,Peralta,1683615,True,0.1,cccc@hotmail.com,4621858,arquitecto
159263,Manuela,Urrego,4199539,True,0.1,bbbb@hotmail.com,4609589,desarrollador senior
98861,Mauricio,Montoya,2908279,True,0.1,dddd@hotmail.com,4861336,arquitecto
234203,Veronica,Montoya,1027432,True,0.1,aaaa@hotmail.com,4890734,desarrollador junior
156354,Kelly,Urrego,1067071,True,0.1,bbbb@hotmail.com,4964301,desarrollador senior
316623,Juan,Gonzalez,1345557,True,0.1,aaaa@hotmail.com,5002554,desarrollador junior
306053,Veronica,Gonzalez,2082115,True,0.1,bbbb@hotmail.com,5072318,desarrollador junior
91520,Pablo,Montoya,1966136,True,0.1,bbbb@hotmail.com,4711103,desarrollador senior
457592,Raul,Gomez,4001760,True,0.1,bbbb@hotmail.com,4648225,desarrollador junior
293173,Manuela,Peralta,4790858,True,0.1,aaaa@hotmail.com,4836510,arquitecto
335046,Raul,Urrego,1481493,True,0.1,bbbb@hotmail.com,4768016,arquitecto
401332,Andres,Perez,4590277,True,0.1,aaaa@hotmail.com,4756792,arquitecto
418434,Pablo,Montoya,4535552,True,0.1,dddd@hotmail.com,4922377,arquitecto
302523,Andres,Peralta,2899795,True,0.1,cccc@hotmail.com,4953645,desarrollador junior
13287,Juan,Gonzalez,3327810,True,0.1,aaaa@hotmail.com,5001246,desarrollador junior
194244,Ana,Peralta,2700206,True,0.1,aaaa@hotmail.com,4617307,arquitecto
452042,Raul,Gutierrez,4339998,True,0.1,aaaa@hotmail.com,5021608,desarrollador junior
437684,Juan,Montoya,1019596,True,0.1,bbbb@hotmail.com,4966546,desarrollador junior
206069,Ana,Perez,3006265,True,0.1,aaaa@hotmail.com,4804863,desarrollador junior
266249,Andres,Gonzalez,4184442,True,0.1,cccc@hotmail.com,4726499,desarrollador senior
130466,Mauricio,Urrego,2674307,True,0.1,cccc@hotmail.com,4801291,desarrollador junior
348405,Mauricio,Montoya,4761477,True,0.1,cccc@hotmail.com,4963349,arquitecto
196142,Raul,Gonzalez,3296552,True,0.1,bbbb@hotmail.com,5081680,desarrollador junior
229922,Pablo,Peralta,3172786,True,0.1,cccc@hotmail.com,4865023,desarrollador junior
288158,Kelly,Urrego,1442888,True,0.1,aaaa@hotmail.com,4758825,arquitecto
362682,Manuela,Urrego,3795213,True,0.1,bbbb@hotmail.com,4801905,desarrollador junior
229397,Juan,Gonzalez,4677788,True,0.1,dddd@hotmail.com,4695324,arquitecto
287346,Juan,Gutierrez,1629684,True,0.1,aaaa@hotmail.com,4697952,arquitecto
252620,Isabel,Gomez,4358368,True,0.1,dddd@hotmail.com,4609551,desarrollador junior
433902,Veronica,Gutierrez,1646700,True,0.1,cccc@hotmail.com,4604346,desarrollador senior
3069,Andres,Gutierrez,4263233,True,0.1,dddd@hotmail.com,4998468,desarrollador senior
389219,Juan,Perez,3299109,True,0.1,cccc@hotmail.com,4658171,desarrollador senior
253019,Pablo,Gonzalez,3691998,True,0.1,dddd@hotmail.com,4937262,desarrollador senior
224418,Isabel,Gutierrez,3560445,True,0.1,aaaa@hotmail.com,4782448,arquitecto
21987,Juan,Montoya,1953104,True,0.1,cccc@hotmail.com,5026212,desarrollador junior
111002,Raul,Urrego,4005902,True,0.1,dddd@hotmail.com,4633859,arquitecto
328878,Pablo,Peralta,3293580,True,0.1,bbbb@hotmail.com,4777444,desarrollador senior
300829,Mauricio,Peralta,4154077,True,0.1,bbbb@hotmail.com,5035489,arquitecto
187475,Kelly,Peralta,4404986,True,0.1,aaaa@hotmail.com,5014456,arquitecto
428852,Raul,Urrego,4221042,True,0.1,bbbb@hotmail.com,4702042,desarrollador junior
292207,Pablo,Gomez,1939886,True,0.1,dddd@hotmail.com,4882863,arquitecto
287028,Andres,Gutierrez,1904913,True,0.1,bbbb@hotmail.com,4981892,arquitecto
45008,Kelly,Urrego,4906027,True,0.1,cccc@hotmail.com,4923173,arquitecto
69375,Pablo,Urrego,3661679,True,0.1,bbbb@hotmail.com,4932760,arquitecto
256219,Raul,Gutierrez,2726500,True,0.1,aaaa@hotmail.com,4903276,desarrollador junior
135423,Isabel,Montoya,3041640,True,0.1,dddd@hotmail.com,4807551,desarrollador junior
402634,Veronica,Urrego,2644755,True,0.1,dddd@hotmail.com,5048497,arquitecto
384193,Ana,Montoya,4169745,True,0.1,bbbb@hotmail.com,4723046,desarrollador senior
400141,Andres,Urrego,3772096,True,0.1,aaaa@hotmail.com,4649051,arquitecto
428830,Isabel,Gomez,4643088,True,0.1,bbbb@hotmail.com,5005635,desarrollador senior
445321,Isabel,Urrego,4284444,True,0.1,bbbb@hotmail.com,4928333,desarrollador senior
161440,Kelly,Gonzalez,4833831,True,0.1,aaaa@hotmail.com,4744540,desarrollador senior
492860,Isabel,Gonzalez,4213165,True,0.1,dddd@hotmail.com,4794988,arquitecto
402924,Ana,Gonzalez,2223732,True,0.1,cccc@hotmail.com,5008152,desarrollador senior
324795,Pablo,Perez,1616422,True,0.1,cccc@hotmail.com,4967055,arquitecto
464490,Pablo,Gonzalez,3936805,True,0.1,cccc@hotmail.com,4729807,desarrollador junior
136555,Kelly,Gutierrez,1522590,True,0.1,bbbb@hotmail.com,4730372,desarrollador junior
383835,Juan,Gonzalez,4211055,True,0.1,dddd@hotmail.com,4619096,desarrollador junior
368185,Juan,Montoya,2826804,True,0.1,cccc@hotmail.com,4757906,desarrollador senior
465880,Pablo,Gutierrez,3086944,True,0.1,dddd@hotmail.com,4914753,arquitecto
397375,Andres,Perez,3579125,True,0.1,dddd@hotmail.com,4928839,desarrollador senior
392737,Kelly,Gomez,4539658,True,0.1,bbbb@hotmail.com,4753881,desarrollador senior
265267,Ana,Montoya,2425621,True,0.1,aaaa@hotmail.com,4670556,desarrollador junior
472239,Veronica,Gonzalez,3587328,True,0.1,cccc@hotmail.com,4717505,desarrollador junior
364216,Raul,Gutierrez,2672902,True,0.1,bbbb@hotmail.com,4698509,desarrollador senior
269492,Raul,Gonzalez,2926556,True,0.1,aaaa@hotmail.com,5051441,desarrollador junior
270948,Mauricio,Gonzalez,2680220,True,0.1,dddd@hotmail.com,5008984,arquitecto
27084,Ana,Urrego,4596916,True,0.1,cccc@hotmail.com,4952876,desarrollador senior
20137,Isabel,Gomez,2253772,True,0.1,bbbb@hotmail.com,4894063,arquitecto
45392,Kelly,Gomez,3431659,True,0.1,dddd@hotmail.com,4647103,desarrollador senior
65303,Kelly,Perez,4051432,True,0.1,aaaa@hotmail.com,4892039,arquitecto
394591,Ana,Perez,1009644,True,0.1,bbbb@hotmail.com,4739836,arquitecto
325147,Juan,Urrego,4647254,True,0.1,cccc@hotmail.com,5014149,desarrollador senior
112265,Raul,Montoya,2365037,True,0.1,dddd@hotmail.com,4726766,desarrollador senior
51584,Manuela,Urrego,3389360,True,0.1,cccc@hotmail.com,4616393,desarrollador senior
52553,Raul,Peralta,3910367,True,0.1,cccc@hotmail.com,4625862,desarrollador senior
413229,Raul,Montoya,1234817,True,0.1,aaaa@hotmail.com,4782829,desarrollador senior
231928,Manuela,Montoya,1051818,True,0.1,bbbb@hotmail.com,4731787,desarrollador senior
401842,Isabel,Urrego,4257847,True,0.1,cccc@hotmail.com,4666821,desarrollador senior
114367,Mauricio,Gutierrez,1257794,True,0.1,aaaa@hotmail.com,4715325,desarrollador senior
195206,Isabel,Gutierrez,3557884,True,0.1,aaaa@hotmail.com,4642394,desarrollador junior
142832,Veronica,Gonzalez,3633832,True,0.1,cccc@hotmail.com,4920570,desarrollador senior
21572,Veronica,Montoya,1126097,True,0.1,aaaa@hotmail.com,5007181,arquitecto
493375,Juan,Montoya,3410552,True,0.1,dddd@hotmail.com,5059576,arquitecto
482167,Veronica,Urrego,3078209,True,0.1,dddd@hotmail.com,4685615,arquitecto
433957,Juan,Montoya,2219779,True,0.1,bbbb@hotmail.com,4610338,arquitecto
252242,Pablo,Montoya,3142156,True,0.1,bbbb@hotmail.com,4693450,desarrollador senior
126443,Kelly,Perez,4302235,True,0.1,aaaa@hotmail.com,4685187,desarrollador senior
367147,Raul,Montoya,1128759,True,0.1,aaaa@hotmail.com,4637719,desarrollador senior
338774,Kelly,Peralta,3714385,True,0.1,cccc@hotmail.com,4792945,arquitecto
196976,Veronica,Gomez,1102458,True,0.1,bbbb@hotmail.com,5060301,desarrollador junior
212328,Veronica,Perez,4898622,True,0.1,dddd@hotmail.com,4828237,desarrollador junior
280476,Ana,Perez,4395078,True,0.1,dddd@hotmail.com,4617384,arquitecto
468754,Isabel,Gutierrez,4771886,True,0.1,cccc@hotmail.com,4784102,desarrollador junior
273217,Isabel,Urrego,4398367,True,0.1,cccc@hotmail.com,4870341,desarrollador senior
253988,Andres,Urrego,2402883,True,0.1,cccc@hotmail.com,4943130,arquitecto
139968,Pablo,Urrego,4881754,True,0.1,aaaa@hotmail.com,4900900,desarrollador senior
414769,Mauricio,Gutierrez,4233012,True,0.1,dddd@hotmail.com,5077170,arquitecto
219428,Ana,Gonzalez,2646889,True,0.1,aaaa@hotmail.com,5041406,desarrollador junior
336559,Juan,Gonzalez,4063428,True,0.1,bbbb@hotmail.com,4712791,arquitecto
123862,Juan,Urrego,3645414,True,0.1,bbbb@hotmail.com,4807641,desarrollador senior
231785,Isabel,Perez,3531514,True,0.1,dddd@hotmail.com,4915689,arquitecto
340712,Veronica,Gomez,2278319,True,0.1,aaaa@hotmail.com,4719053,arquitecto
39636,Veronica,Montoya,4393341,True,0.1,aaaa@hotmail.com,4969308,desarrollador senior
184297,Pablo,Peralta,2545362,True,0.1,bbbb@hotmail.com,4851996,desarrollador junior
429161,Veronica,Peralta,4460280,True,0.1,dddd@hotmail.com,4622660,desarrollador senior
123700,Andres,Montoya,1547243,True,0.1,dddd@hotmail.com,4701720,arquitecto
61545,Kelly,Gomez,3078052,True,0.1,cccc@hotmail.com,4620798,desarrollador junior
240432,Mauricio,Gomez,1017498,True,0.1,bbbb@hotmail.com,4955667,desarrollador senior
330143,Manuela,Gomez,3727312,True,0.1,dddd@hotmail.com,4670978,arquitecto
17617,Mauricio,Perez,4654951,True,0.1,aaaa@hotmail.com,4800102,arquitecto
269546,Andres,Montoya,2302055,True,0.1,dddd@hotmail.com,4967369,desarrollador junior
344268,Raul,Perez,1753546,True,0.1,cccc@hotmail.com,4983105,desarrollador junior
90234,Raul,Gomez,1537258,True,0.1,bbbb@hotmail.com,4838809,arquitecto
91352,Isabel,Peralta,3371206,True,0.1,aaaa@hotmail.com,4966065,desarrollador senior
475120,Ana,Montoya,4608668,True,0.1,cccc@hotmail.com,5054589,arquitecto
33379,Andres,Urrego,4707207,True,0.1,dddd@hotmail.com,5059278,desarrollador senior
221566,Pablo,Gonzalez,4620550,True,0.1,bbbb@hotmail.com,4968237,desarrollador senior
161572,Juan,Peralta,1624241,True,0.1,cccc@hotmail.com,4950342,desarrollador junior
97871,Pablo,Peralta,4628792,True,0.1,cccc@hotmail.com,5073204,desarrollador senior
450383,Isabel,Perez,3868659,True,0.1,bbbb@hotmail.com,5054560,desarrollador senior
338605,Isabel,Gonzalez,1343674,True,0.1,cccc@hotmail.com,4696181,arquitecto
76538,Kelly,Gonzalez,2300806,True,0.1,cccc@hotmail.com,4640701,desarrollador junior
356548,Mauricio,Urrego,4033970,True,0.1,cccc@hotmail.com,4622777,arquitecto
205405,Pablo,Urrego,1826487,True,0.1,aaaa@hotmail.com,4692089,arquitecto
278783,Kelly,Gutierrez,2421622,True,0.1,dddd@hotmail.com,5041087,desarrollador junior
178820,Raul,Urrego,2253124,True,0.1,dddd@hotmail.com,4653162,desarrollador junior
138286,Manuela,Gutierrez,2629850,True,0.1,aaaa@hotmail.com,4852755,arquitecto
55955,Mauricio,Gonzalez,1000973,True,0.1,dddd@hotmail.com,4716345,desarrollador junior
217799,Ana,Peralta,2523042,True,0.1,bbbb@hotmail.com,4738847,desarrollador junior
400175,Raul,Gonzalez,4693383,True,0.1,cccc@hotmail.com,4861053,desarrollador junior
63928,Mauricio,Montoya,3236321,True,0.1,aaaa@hotmail.com,4914032,desarrollador senior
34411,Andres,Gonzalez,3098508,True,0.1,aaaa@hotmail.com,4851925,desarrollador junior
230350,Manuela,Urrego,2806228,True,0.1,dddd@hotmail.com,4905525,desarrollador junior
420033,Pablo,Peralta,4534199,True,0.1,dddd@hotmail.com,4701421,desarrollador senior
344013,Juan,Urrego,4304438,True,0.1,cccc@hotmail.com,4693399,desarrollador senior
93691,Ana,Perez,1486439,True,0.1,cccc@hotmail.com,5060807,arquitecto
241906,Raul,Peralta,1121357,True,0.1,bbbb@hotmail.com,4991123,desarrollador senior
484310,Raul,Gutierrez,2224740,True,0.1,cccc@hotmail.com,4719542,desarrollador senior
279048,Mauricio,Perez,4678490,True,0.1,aaaa@hotmail.com,4719296,desarrollador junior
295932,Andres,Urrego,2460916,True,0.1,bbbb@hotmail.com,4694205,desarrollador senior
152715,Ana,Urrego,2318100,True,0.1,dddd@hotmail.com,4804738,arquitecto
365076,Isabel,Peralta,2600795,True,0.1,bbbb@hotmail.com,5048025,desarrollador senior
308889,Juan,Peralta,2764989,True,0.1,aaaa@hotmail.com,4948743,desarrollador junior
425539,Kelly,Montoya,1206565,True,0.1,aaaa@hotmail.com,4965169,desarrollador junior
316591,Pablo,Urrego,2595846,True,0.1,cccc@hotmail.com,4748404,arquitecto
